"","Movie_ID","Rev_ID","Sen_ID","Sentence"
"3292","tt0092067","4076","40","You may be familiar with Hamill from a long line of voice work after he did the original Star Wars movies, but he renders Muska to full evil."
"3293","tt0092067","4076","41","His voice sounds like his regular voice and mix of the Joker, who he played for many episodes on the animated Batman series."
"3294","tt0092067","4076","42","Rounding out the cast is voice character actor Jim Cummings, who does a great, gruff job as the general and Andy Dick and Mandy Patakin as members of the Dola gang."
"3295","tt0092067","4076","43","Now let me talk about what really makes this dub special, Joe Hisaishi's newly arranged music!"
"3296","tt0092067","4076","44","For those who have never heard of him, Mr."
"3297","tt0092067","4076","45","Hisaishi does the music and like all of Miyazaki's films, the music is very memorable."
"3298","tt0092067","4076","46","Each of his scores has it's own personas which fits the particular film perfectly."
"3299","tt0092067","4076","47","Now, these new arrangements he has done are more ""American like"", which I think was the goal of the new recordings."
"3300","tt0092067","4076","48","Don't worry, the classic tunes of the Japanese version are still here in great form."
"3301","tt0092067","4076","49","The score, to me, sounds to be arranged like this is a Hollywood blockbuster."
"3302","tt0092067","4076","50","It has more power, it has more emphasis, it's clearer and deeper."
"3303","tt0092067","4076","51","The film's prologue, the first seconds where we are introduced to the airships, has some new music I am not sure, but I believe when we first saw the ships there was no music at all."
"3304","tt0092067","4076","52","But a majority of the music has new backdrops and more background music to enjoy."
"3305","tt0092067","4076","53","Things seem very enhanced."
"3306","tt0092067","4076","54","In a powerful scene, the music is more stronger then in the original versions."
"3307","tt0092067","4076","55","In a calm scene, it's more calmer."
"3308","tt0092067","4076","56","Overall, I think many of you will be pleased with the new arrangements an mixes, I highly did myself, and personally think it helps improve the film."
"3309","tt0092067","4076","57","I prefer the new score over the old one, and I hope Disney will release or license the music rights to a full blown soundtrack."
"3310","tt0092067","4076","58","Another plus side to the dub is that the story remains faithful, and much of the original Japanese lines are intact."
"3311","tt0092067","4076","59","In Kiki, I'm sure a few lines where changed, and this is the same way, lines have been changed."
"3312","tt0092067","4076","60","But a majority are close or exactly the original lines and dialogue Miyazaki has written."
"3313","tt0092067","4076","61","I was afraid some excellent lines would be butchered, but they were there intact."
"3314","tt0092067","4076","62","Some new lines have been added as well which help out."
"3315","tt0092067","4076","63","But I am not sure whether to consider this a good thing or a bad thing, Disney DID NOT translate the ending song, it was in Japanese."
"3316","tt0092067","4076","64","I was mortified when they did completely new songs for the Kiki dub, but with this version it's the original song... in Japanese."
"3317","tt0092067","4076","65","So I guess it's good it's still the original, but bad since a majority of people seeing this dub speak English."
"3318","tt0092067","4076","66","There is a big down side to this dub, and it deals with how the voices match the character's lips."
"3319","tt0092067","4076","67","Of course in any dub it won't be perfect, but I think in Kiki and Mononoke the dubbing of lines to match were much better executed and Disney had a little bit more time with this one...."
"3320","tt0092067","4076","68","Some of the time everything matches perfect, some of the time it doesn't completley match, and in a rare case, someone says something and the lips don't move at all there's a scene where Sheeta chuckles and her mouth doesn't move one bit."
"3321","tt0092067","4076","69","As far as things about the film itself, these are my thoughts."
"3322","tt0092067","4076","70","I thought the most amazing part of Laputa was the animation."
"3323","tt0092067","4076","71","From the opening sequence to the ending, the animation is so lush and detailed, you just have to watch in awe."
"3324","tt0092067","4076","72","You see the true nature of each character, true detail to their face with extreme close ups and action."
"3325","tt0092067","4076","73","You have to give a ton of credit for the effort that these animators put into this film."
"3326","tt0092067","4076","74","Everything is so well done and beautifully hand drawn, it's like a moving piece of art."
"3327","tt0092067","4076","75","And to think, this was done in the mid 1980's."
"3328","tt0092067","4076","76","The animation is quite different from Disney, Ghibli has it's own distinctive flare which is very different, but very good."
"3329","tt0092067","4076","77","And after all these years, the colors look as vibrant as ever."
"3330","tt0092067","4076","78","Laputa also has tons of action sequences, lots of plane dogfights plus a few on ground."
"3331","tt0092067","4076","79","These sequences are so well done and so intriguing, it's scary that they are comparable to a big budget action film."
"3332","tt0092067","4076","80","And the finale is just something you MUST see."
"3333","tt0092067","4076","81","The sound effects are pure and classic and fit explosions, guns firing and everything else well."
"3334","tt0092067","4076","82","And like all Miyazaki films, each one focuses on a different theme i.g."
"3335","tt0092067","4076","83","Kiki: Confidence."
"3336","tt0092067","4076","84","This one has a great a lesson on greed and power."
"3337","tt0092067","4076","85","People don't realize how greed can take over you, and how having too much power isn't good."
"3338","tt0092067","4076","86","People are obsessed with power, and are greedy, and the main villian, Muska, greatly shows this."
"3339","tt0092067","4076","87","All in all, Laputa: Castle In The Sky was a great film to begin with, and is now improved for the most part."
"3340","tt0092067","4076","88","I am glad a more mainstream audience now have the chance to see this classic animated film in all it's glory."
"3341","tt0092067","4076","89","With a great voice cast who put a lot into the film with the excellent redone musical score from Joe Hisaishi, Disney has done a nice job on this dub and is quite worthy."
"3342","tt0092067","4076","90","Though I think the voices matched the mouths better in the Kiki and Princess Mononoke Disney dubs, Castle In The Sky is still a great dub and is worth the long delays because now more can expierence a fantastic film."
"3343","tt0092067","4077","1","I first saw this back in the early 90s on UK TV, i did like it then but i missed the chance to tape it, many years passed but the film always stuck with me and i lost hope of seeing it TV again, the main thing that stuck with me was the end, the hole castle part really touched me, its easy to watch, has a great story, great music, the list goes on and on, its OK me saying how good it is but everyone will take there own best bits away with them once they have seen it, yes the animation is top notch and beautiful to watch, it does show its age in a very few parts but that has now become part of it beauty, i am so glad it has came out on DVD as it is one of my top 10 films of all time."
"3344","tt0092067","4077","2","Buy it or rent it just see it, best viewing is at night alone with drink and food in reach so you don't have to stop the film."
"3345","tt0092067","4077","3","Enjoy"
"3346","tt0092067","4078","1","This is one of my all time favorite movies, PERIOD."
"3347","tt0092067","4078","2","I can't think of another movie that combines so many nice movie qualities like this one does."
"3348","tt0092067","4078","3","This flick has it all: Action, Adventure, Science Fiction, Good vs."
"3349","tt0092067","4078","4","Bad and even some Romance without even an innocent ""peck"" on the cheek between the Pazu and Sheeta."
"3350","tt0092067","4078","5","Maybe best of all, you don't have to be in Mensa to ""get it"" and enjoy the movie like you do with some of Miyazaki's other movies I don't know about you, but I watch movies to take a break from thinking."
"3351","tt0092067","4078","6","This is just a flat out enjoyable movie that everyone will like, so do yourself a favor and go buy it."
"3352","tt0092067","4078","7","The only sour note is the American Dubbing."
"3353","tt0092067","4078","8","I found Vander Geek to be just plain annoying."
"3354","tt0092067","4078","9","But all is not lost, the original Japanese version is on the two disc set and it rocks!"
"3355","tt0092067","4078","10","Who cares if you can't understand spoken Japanese."
"3356","tt0092067","4078","11","If you can read at a second grade level then watch the original Japanese recording with English subtitles."
"3357","tt0092067","4078","12","You won't regret it."
"3358","tt0092067","4079","1","I first saw this film when I was about 8 years old on TV in the UK where it was called ""Laupta: The Flying Island""."
"3359","tt0092067","4079","2","I absolutely loved it, and was heartbroken when it was repeated a while later and I missed it."
"3360","tt0092067","4079","3","I was enchanted by the story and characters, but most of all by the haunting and beautiful music."
"3361","tt0092067","4079","4","It would have been the original English dubbed version which I saw sometimes erroneously referred to as the ""Streamline Dub"" the dub was actually by Ghibli themselves and only distributed by Streamline which is sadly unavailable except as part of a ridiculously expensive laser disc box set."
"3362","tt0092067","4079","5","Unfortunately I feel that the release has been partly spoiled by Disney."
"3363","tt0092067","4079","6","The voice acting is OK but the dialogue doesn't have the same raw energy that the ""streamline"" dub or the original Japanese had, and I think James Van Der Beek sounds too old to play the lead."
"3364","tt0092067","4079","7","They have made some pointless alterations, such as changing the main character's name from ""Pazu"" to ""Patzu"", and added some dialogue."
"3365","tt0092067","4079","8","But worst of all I feel that they have ruined many scenes with intrusive music the opening scene of the airships for example was originally silent but has been spoiled thanks to Disney's moronic requirement that there be music playing whenever anyone is not speaking, which I find annoying in many Disney films."
"3366","tt0092067","4079","9","This film still blows away most recent animated films, and I cannot recommend it highly enough."
"3367","tt0092067","4079","10","The plot is simple yet captivating and the film shows a flair which is sadly missing from most modern mass market, homogenized animation."
"3368","tt0092067","4080","1","This is one of the best animated family films of all time."
"3369","tt0092067","4080","2","Moreover, virtually all of the serious rivals for this title came from the same creative mind of Hiyao Miyazaki and his Studio Ghibli."
"3370","tt0092067","4080","3","Specifically, other great films include ""My Neighbor Totoro"" and ""Kikki's Delivery Service."""
"3371","tt0092067","4080","4","Spirited Away is quite good, but a bit too creepy for typical family fare better for teenagers and adult."
"3372","tt0092067","4080","5","The one thing that sets ""Laputa: Castle in the Sky"" apart from other films by Miyazaki is that it is far more of a tension filled adventure ride."
"3373","tt0092067","4080","6","Why is this film so good."
"3374","tt0092067","4080","7","Because it's a complete package: the animation is very well done, and the story is truly engaging and compelling."
"3375","tt0092067","4080","8","Most Japanese anime is imaginative, but decidedly dark or cynical or violent; and the animation itself is often jerky, stylized, and juvenile."
"3376","tt0092067","4080","9","None of these problems plague Castle in the Sky."
"3377","tt0092067","4080","10","It has imagination to burn, and the characters are well drawn, if slightly exaggerated versions of realistic people."
"3378","tt0092067","4080","11","None of those trench coat wearing posers There is plenty of adventure, but not blood and gore."
"3379","tt0092067","4080","12","The animation is smooth, detailed, and cinematic ally composed not a lot of flat shots."
"3380","tt0092067","4080","13","The backgrounds are wonderful."
"3381","tt0092067","4080","14","The voice acting in the dubbed English version is first rate, particularly the two leads, Pazo James Van der Beek and Sheeta Anna Paquin."
"3382","tt0092067","4080","15","The sound engineering is great, too."
"3383","tt0092067","4080","16","Use your studio sound, if you've got it."
"3384","tt0092067","4080","17","One aspect that I particularly enjoyed is that much of the back story is left unexplained."
"3385","tt0092067","4080","18","Laputa was once inhabited, and is now abandoned."
"3386","tt0092067","4080","19","Why."
"3387","tt0092067","4080","20","We never know."
"3388","tt0092067","4080","21","We know as much as we need to know, and then we just have to accept the rest, which is easy to do because the invented world is so fully realized."
"3389","tt0092067","4080","22","Indeed, it is fair to say that the world is more fully realized than most of the minor characters, who are for the most part one dimensional stock characters e.g., gruff general, silly sidekick, kooky old miner, etc."
"3390","tt0092067","4080","23","Highly recommended for people aged 6 to 60!"
"3391","tt0092067","4081","1","I have seen just about all of Miyazaki's films, and they are all beautiful and captivating."
"3392","tt0092067","4081","2","But this one rises above the rest."
"3393","tt0092067","4081","3","This movie totally impressed me!"
"3394","tt0092067","4081","4","I fell in love with Pazu and Sheeta, and their sweet, caring friendship."
"3395","tt0092067","4081","5","They were what made the movie for me."
"3396","tt0092067","4081","6","Of course, the animation is also superb and the music captures the feelings in the film perfectly."
"3397","tt0092067","4081","7","But the characters are the shining point in this movie: they are so well developed and full of personality."
"3398","tt0092067","4081","8","Now, let me clarify: I'm really talking about the Japanese version of the movie with English subs."
"3399","tt0092067","4081","9","While the English dub is good mostly, it simply pales in comparison to the original language version."
"3400","tt0092067","4081","10","The voices are better, the dialogue, everything."
"3401","tt0092067","4081","11","So I suggest seeing and hearing the movie the way it originally was."
"3402","tt0092067","4082","1","Hayao Miyazaki has no equal when it comes to using hand drawn animation as a form of storytelling, yet often he is being compared to Walt Disney."
"3403","tt0092067","4082","2","That is just so unfair, because it becomes apparent by watching Miyazaki's films that he is the superior artist."
"3404","tt0092067","4082","3","He really has a gift of thrilling both grownups and children, and Laputa is indeed one awesome ride."
"3405","tt0092067","4082","4","But where can I begin to describe a movie so magical and breathtaking!"
"3406","tt0092067","4082","5","Miyazaki's works have never cease to amaze me."
"3407","tt0092067","4082","6","Laputa is an adventure of a grand scale and I wonder how a film can be so packed with details and imagination."
"3408","tt0092067","4082","7","Ask yourself this question: if you are a kid dreaming of an adventure so grand in scope and so magical, what would it be like."
"3409","tt0092067","4082","8","The answer would be to strap yourself in some seat and watch Laputa, because it's truly a childhood fantasy come true."
"3410","tt0092067","4082","9","Every minute of the movie is rich and engrossing ... from the train chase to the amazing air flying sequences... and to the wonderous sight of the floating castle itself."
"3411","tt0092067","4082","10","Not to mention the excellent score by Joe Hisaishi!"
"3412","tt0092067","4082","11","Everything you ever possibly want from an adventure movie is here."
"3413","tt0101811","427","1","one of the best ensemble acted films I've ever seen."
"3414","tt0101811","427","2","There isn't much to the plot, but the acting incredible."
"3415","tt0101811","427","3","You see the characters change ever so subtly, undr the influence of the rented villa in Italy, and love."
"3416","tt0101811","427","4","And happiness."
"3417","tt0101811","427","5","The film casts a mesmerizing spell on you, much as the villa does on all the women."
"3418","tt0101811","427","6","Truly ""enchanted""."
"3419","tt0101811","428","1","Two women, sick of their controlling husbands, taking a vacation in Italy for a month with two other very different women."
"3420","tt0101811","428","2","They come back refreshed and energized in this wonderful little film by Merchant Ivory."
"3421","tt0101811","428","3","Great scenery and the location isn't bad either."
"3422","tt0101811","428","4","Seriously, a very good period piece 7 of 10"
"3423","tt0101811","429","1","It has been about 50 years since a movie has been made about romance and mysticism."
"3424","tt0101811","429","2","The only two movies I can think of is ""Enchanted April"" 1992 and ""The Enchanted Cottage"" 1945."
"3425","tt0101811","429","3","Both movies used wonderful actors not stars."
"3426","tt0101811","429","4","In both movies, all the actors gave their best romantic performances."""
"3427","tt0101811","429","5","Enchanted April"" is about four English women after WWI who are unhappy with their lives and find happiness in Italy while on vacation."
"3428","tt0101811","429","6","It is amazing ""Enchanted April"" was made in 1992."
"3429","tt0101811","429","7","It stands out as an enjoyable classic."
"3430","tt0101811","430","1","This was a very good film."
"3431","tt0101811","430","2","I didn't go into it with very high expectations and was pleasantly surprised by the acting, the script, and the scenery."
"3432","tt0101811","430","3","Miranda Richardson was fantastic and so was Joan Plowright."
"3433","tt0101811","430","4","They stole the show."
"3434","tt0101811","430","5","But the other actors played their parts wonderfully also."
"3435","tt0101811","430","6","Very enjoyable film."
"3436","tt0101811","431","1","It starts slowly, showing the dreary lives of the two housewives who decide to rent a castle in Italy for the month of April, but don't give up on it."
"3437","tt0101811","431","2","Nothing much happens, but the time passes exquisitely, and there are numerous sly jokes my favorite is the carriage ride in the storm, which I find hilarious."
"3438","tt0101811","431","3","The movie is wonderfully romantic in many senses of the word, the scenery is beautiful as is Polly Walker, and the resolutions in the movie are very satisfying."
"3439","tt0101811","431","4","The movie takes a couple of liberties with the book, the biggest being with the Arbuthnot/Briggs/Dester business, but I actually preferred the movie's version of this it may be more sentimental, but I felt that it was more consistent with the tone of the story, and anyway I like sentiment when it's well done."
"3440","tt0101811","431","5","An excellent movie, especially as a date movie during lousy weather."
"3441","tt0101811","432","1","I only watched this because it starred Josie Lawrence, who I knewfrom Whose Line is it Anyway., the wacky British improvisationalcomedy show."
"3442","tt0101811","432","2","I was very pleasantly surprised by this heartwarming and magical gem."
"3443","tt0101811","432","3","It is uplifting, touching, andromantic without being sappy or sentimental."
"3444","tt0101811","432","4","The characters areall real people, with real foibles, fears and needs."
"3445","tt0101811","432","5","See it.!"
"3446","tt0101811","433","1","This is one of those rare movies, it's lovely and compelling, dignified and quirky, a true gift."
"3447","tt0101811","433","2","I consider it a prerequisite for any trip to Italy, or any vacation at all, because it reminds you to open yourself up to a broader experience yup, find the magic."
"3448","tt0101811","433","3","I especially loved Josie Lawrence, as Lottie Wilkins, but every lead and supporting actor is flawless in this film."
"3449","tt0101811","433","4","Further the costumes, if you're drawn to fashion and costumes, are extraordinarily well done."
"3450","tt0101811","433","5","I just wish they'd release it on DVD because I'm wearing my tape version out!"
"3451","tt0101811","433","6","Absolutely well worth your time, just make sure to settle in to watch it, without any interruptions."
"3452","tt0101811","434","1","Nice character development in a pretty cool milieu."
"3453","tt0101811","434","2","Being a male, I'm probably not qualified to totally understand it, but they do a nice job of establishing the restrictive Victorian environment from the start."
"3454","tt0101811","434","3","It isn't as bleak as it really was and the treatment of women was probably even harsher."
"3455","tt0101811","434","4","What makes this go is a wonderful chemistry among the principal characters."
"3456","tt0101811","434","5","Each has their own ""thing"" that they contend with."
"3457","tt0101811","434","6","Once they come out of the rain and break out of the spider webs, they begin to interact and slowly lose their sense of suspicion."
"3458","tt0101811","434","7","What I enjoyed about this movie is that it didn't go for cheap comedy when it could have."
"3459","tt0101811","434","8","It didn't try to pound a lesson into us."
"3460","tt0101811","434","9","The people who seem utterly without merit are really nicely developed human beings who get to see the light."
"3461","tt0101811","434","10","I did have a little trouble with the Alfred Molina character having such an epiphany so quickly, but, within this world, it needed to happen."
"3462","tt0101811","434","11","Good acting all around with something positive taking place in the lives of some pretty good people."
"3463","tt0101811","435","1","Two thirds of nearly 2,000 IMDb users who have voted on this film have rated it at 8, 9 or 10 and one user reports wearing out six videotapes Was this a record, or merely a faulty VCR.."
"3464","tt0101811","435","2","Although the film is primarily intended as a period piece it clearly has a quite unusual fascination."
"3465","tt0101811","435","3","But for some reason I imagined it as largely whimsy and until recently never felt the urge to watch it."
"3466","tt0101811","435","4","My mind was changed by Elizbeth Von Arnim's original book."
"3467","tt0101811","435","5","My wife loves reading but her sight no longer allows her to read much so she borrowed it in talking book form."
"3468","tt0101811","435","6","Such books are usually irritating to a companion who is busy with other things, but I gradually came to appreciate that this one was seductively soothing, although in no way syrupy, and was also very well written."
"3469","tt0101811","435","7","I realised my wife would enjoy watching the film, and so decided to buy her the videotape."
"3470","tt0101811","435","8","I am now very glad that I did, and would certainly recommend its purchase to anyone else who appreciates a quiet reflective work with no fireworks but with well constructed character development and a very successful pre Mussolini Italian atmosphere."
"3471","tt0101811","435","9","The story is set in the immediate post WW1 period and starts with two married London ladies who decide to pool their savings and enjoy a holiday together, away from their families, in a rented villa in Italy."
"3472","tt0101811","435","10","Force of circumstances lead to this couple being joined by two others with very different characters and backgrounds."
"3473","tt0101811","435","11","Its theme is essentially no more than the interactions that take place as their holiday progresses, not only between these four very disparate mature ladies, but also with the occasional male visitor."
"3474","tt0101811","435","12","If you want action, thrills, dramatic sex scenes, natural or man made disasters, or Harlequin style romances this would not be the film for you."
"3475","tt0101811","435","13","But IMDb users have collectively and very emphatically demonstrated that none of these are necessary for a film to prove highly rewarding to watch, and if you care to give it a try you may, as I did, come to rank it among your much loved films."
"3476","tt0101811","435","14","It is fairly rare for me to watch a film of a book with which I am already familiar."
"3477","tt0101811","435","15","In many cases I find this takes some of the pleasure away from watching the film, but here there is such a strong visual appeal in the setting that I actually found my pleasure augmented by the anticipation of seeing the next segment of the book, effectively unrolled before my eyes."
"3478","tt0101811","435","16","Perhaps Italy itself has some part in this, the last time I had this experience was when I was watching tales from Boccaccio's Decameron on TV."
"3479","tt0101811","435","17","Generally films of books tend to increase the dramatic level of the original work to ensure that the filmed version has an even wider appeal, but here if anything it is reduced in order to keep the viewers attention on the gradual character development rather than on any background events."
"3480","tt0101811","435","18","This works very well, although changes from the book are few and basically the film remains true to the original story."
"3481","tt0101811","435","19","Great credit is due to the Director, Mike Newell, and all members of the cast, particularly those well known British Actresses who play the four principal ladies."
"3482","tt0101811","436","1","I absolutely loved this movie."
"3483","tt0101811","436","2","I am not even sure what particularly about it but I think it was wonderful and should be available for DVD."
"3484","tt0101811","436","3","The women were strangers and yet got along well enough to spend the time they did in the Villa in Italy."
"3485","tt0101811","436","4","The actors, in my opinion, did an excellent job."
"3486","tt0101811","436","5","The characters were all so different and yet clever story that made it work."
"3487","tt0101811","436","6","There is humor, drama and relationship issues all in good time."
"3488","tt0101811","436","7","This requires 10 lines but I just can't think of any more to say so I will just rattle on until I get 10 lines."
"3489","tt0101811","436","8","So sorry about this."
"3490","tt0101811","436","9","What else can I possibly say it has been a long time since I last saw it."
"3491","tt0101811","436","10","I am looking forward to view again but it isn't available."
"3492","tt0101811","437","1","Enchanted April is a tone poem, an impressionist painting, a masterpiece of conveying a message with few words."
"3493","tt0101811","437","2","It has been one of my 10 favorite films since it came out."
"3494","tt0101811","437","3","I continue to wait, albeit less patiently, for the film to come out in DVD format."
"3495","tt0101811","437","4","Apparently, I am not alone."
"3496","tt0101811","437","5","If parent company Amazon's listings are correct, there are many people who want this title in DVD format."
"3497","tt0101811","437","6","Many people want to go to Italy with this cast and this script."
"3498","tt0101811","437","7","Many people want to keep a permanent copy of this film in their libraries."
"3499","tt0101811","437","8","The cast is spectacular, the cinematography and direction impeccable."
"3500","tt0101811","437","9","The film is a definite keeper."
"3501","tt0101811","437","10","Many have already asked."
"3502","tt0101811","437","11","Please add our names to the list."
"3503","tt0101811","438","1","From rainy, dreary late winter England of early 1920s... where there is still sadness and many young widows and disabled vets from the great slaughter of men and killer of their womens' dreams known now as World War I..."
"3504","tt0101811","438","2","Four women share this lovely small sunny Italian castle on a hill; one a young widow who is drowning her sorrow in frantic partying, two women who will rediscover their own husbands, and a fourth woman who is tired of her famous dead friends......"
"3505","tt0101811","438","3","These four women will come together with two husbands and a former soldier almost blind to get a spiritual ""makeover"" for one great April vacation in early 1920's Italy."
"3506","tt0101811","438","4","NOTE to would be filmmakers."
"3507","tt0101811","438","5","Study this film for how mood and beauty can tell a story."
"3508","tt0101811","438","6","Probably not a film to please many men..."
"3509","tt0101811","438","7","NOTE: Stock up on coffee & hot chocolate and invite the girls over on some dreary late winter day..."
"3510","tt0101811","438","8","Spring is coming..."
"3511","tt0101811","438","9","Enchanted April promises you!"
"3512","tt0101811","439","1","The true measure of any fictional piece of work is whether or not the characters grow from their experiences and emerge from the experience altered in some significant way note that this change need not be positive or beneficial at the end."
"3513","tt0101811","439","2","By that measure, Enchanted April is a resounding success."
"3514","tt0101811","439","3","As a film in general, it succeeds quite well excellent ensemble cast, well developed characters you come to care about, wonderful script and beautiful sets and locations."
"3515","tt0101811","439","4","In short the film is, well, enchanting."
"3516","tt0101811","439","5","Although all the performances are first rate, three must be mentioned Josie Lawrence, Jim Broadbent and Joan Plowright."
"3517","tt0101811","439","6","It says something when Miranda Richardson does her usual fine work and yet is overshadowed by so many others in the cast."
"3518","tt0101811","439","7","Most highly recommended, particularly if you are a romantic at heart."
"3519","tt0101811","439","8","Further Deponent Saith Not."
"3520","tt0101811","440","1","My all time favorite movie."
"3521","tt0101811","440","2","Oscar caliber work by everyone involved, both in front of and behind the camera."
"3522","tt0101811","440","3","The screenplay is perfect, and works out the relationship between Lady Caroline and George Briggs in a completely satisfying way, unlike the novel."
"3523","tt0101811","440","4","The care with which the other leading characters have been drawn is a tribute to screen writer Peter Barnes, and the intense visual beauty should have won Oscars for director Mike Newell and cinematographer Rex Maidment."
"3524","tt0101811","440","5","It is Josie Lawrence's best work by far, and transformed my opinion of Joan Plowright."
"3525","tt0101811","440","6","Having watched this movie at least 50 times, I can find no fault in it."
"3526","tt0101811","440","7","The music, by famed composer Richard Rodney Bennet is a marvel."
"3527","tt0101811","441","1","This is an exquisite film about the search for some bliss in everyday life."
"3528","tt0101811","441","2","The pacing, the camera work, the emotion, the haunting musical score and the pure charm of this picture make it a must see."
"3529","tt0101811","441","3","It isn't easily appreciated by the immature or emotionally stunted."
"3530","tt0101811","441","4","The only flaw I can see about this film is that it wasn't captured in a more technically perfect film format."
"3531","tt0101811","441","5","It deserved Todd AO, Technicolor and the very finest sound format available."
"3532","tt0101811","441","6","An intimate film can be made in seventy millimeter."
"3533","tt0101811","441","7","The gorgeous Italian villas effect on its inhabitants would have rendered even more lushly and the small lovely moments would be even more beautifully seen and heard."
"3534","tt0101811","441","8","As it is, it still demands attention as a sweet moving small film."
"3535","tt0101811","441","9","I can't stop myself from watching it every time it comes on satelite."
"3536","tt0101811","441","10","The transformations of the characters from contained, tight and mistrustful is always a joy to watch and I really should recommend it more often."
"3537","tt0101811","441","11","The casting is perfect, the mood is perfect, the acting is above reproach."
"3538","tt0101811","441","12","It is a film about middle age and the choices people make."
"3539","tt0101811","441","13","It is deep and thoughtful without beating the viewer up with heavy handedness."
"3540","tt0101811","441","14","Watch it in one sitting and let it have its effect on you."
"3541","tt0101811","441","15","If you don't get it, perhaps you haven't lived enough, or something else is wrong with you."
"3542","tt0101811","442","1","This is what I call a growth movie."
"3543","tt0101811","442","2","Every character is different and better at the end and it's all because one woman knows that the place they have chosen is a ""tub of love""."
"3544","tt0101811","442","3","Josie Lawrence, who is best known as a comedienne, really shines as the woman who brings about all these changes."
"3545","tt0101811","442","4","Even the men in this film go from being self centered to better men."
"3546","tt0101811","442","5","The book stayed very true to the novel, which is a plus in my book, since I am a librarian."
"3547","tt0101811","442","6","The scenery breath taking and the message of love genuine."
"3548","tt0101811","443","1","I first saw this movie back in the early '90's when it was first released."
"3549","tt0101811","443","2","Room With a View was also newly out."
"3550","tt0101811","443","3","Enchanted April had so much more to offer!"
"3551","tt0101811","443","4","I found it much more real and earthy, the characters more believable for being 'normal'."
"3552","tt0101811","443","5","By the end of the film I felt the same as I did when I first saw the BBC production of Pride and Prejudice, I was yearning for the characters to find what they were looking for whether it was isolation, peace, liberty or love."
"3553","tt0101811","443","6","You get a sense throughout that Italy is so far removed from everything they have ever known, that they are so decadent for taking a risk and leaving behind all that is humdrum and constricting."
"3554","tt0101811","443","7","But in the heat of the spring in April, everyone's lives loosen and unravel in line with the Victorian corsets and are slowly rebuilt to everyone's satisfaction."
"3555","tt0101811","443","8","What a little gem of a film!"
"3556","tt0101811","443","9","How come it isn't more well known."
"3557","tt0101811","444","1","This is the kind of movie England can do in its sleep, and that's meaning it as a compliment."
"3558","tt0101811","444","2","Because of the success of very British comedies of manners situated at the end or beginning of the Twentieth Century, most notably adaptations of E."
"3559","tt0101811","444","3","M."
"3560","tt0101811","444","4","Forster novels, this very Merchant Ivory like production was received in the light it brought when it was released in 1992."
"3561","tt0101811","444","5","It was an exceptional year for actress Miranda Richardson, having appeared as the wife of Jeremy Irons who discovers her husband has been having an affair in the worst possible way in DAMAGE, and as the IRA terrorist who eventually dons a wig and gets a nasty comeuppance in THE CRYING GAME."
"3562","tt0101811","444","6","Here, she plays a quiet, serene type of woman in Rose Arbuthnot, one who with Josie Lawrence who plays Lottie Wilkins, embarks on a trip that is filled with self discovery."
"3563","tt0101811","444","7","They are joined by an unlikely pair of ladies: one Caroline Dester, played by the enigmatic Polly Walker who resembles a very vamp Louise Brooks and not just in the style of hair she wears, and Mrs."
"3564","tt0101811","444","8","Fisher Joan Plowright."
"3565","tt0101811","444","9","This foursome will eventually merge together into becoming deep friends only because the story is so filled with spring and an overwhelming, dreamy sweetness it almost preordains it, but this is fine; it's the movie it wants to be."
"3566","tt0101811","444","10","Alfred Molina and Jim Broadbent then relatively new to American audiences fill out the cast as the husbands of the two main characters, and all in all, Mike Newell makes with his movie a living thing of near magical elements, full of quiet moments and wonder."
"3567","tt0101811","445","1","I first saw Enchanted April about five years ago."
"3568","tt0101811","445","2","I loved it so much that my husband surprised me with a copy the following Christmas."
"3569","tt0101811","445","3","It's about two women who decide to rent a castle in Italy for the month of April, leaving their humdrum lives behind them."
"3570","tt0101811","445","4","They are very sad women at the outset of the film, and you can't help but root them on as they plan this get away with two other women they invite along to share the expenses."
"3571","tt0101811","445","5","This is perhaps the most feel good movie I have ever seen."
"3572","tt0101811","445","6","It' pure and simple, with no car chases, no animosities and no deaths."
"3573","tt0101811","445","7","It was made with care and in very good taste."
"3574","tt0101811","445","8","You cannot help but smile all through it except when you're crying happy tears!"
"3575","tt0101811","446","1","One of my all time favourite films, ever."
"3576","tt0101811","446","2","Just beautiful, full of human emotion, wit, humour, intelligence."
"3577","tt0101811","446","3","The story grows, as does the lesson of life, just a wonderful film in so many ways."
"3578","tt0101811","446","4","The cast are also fantasic..... a great selection of the finest British talent around."
"3579","tt0101811","446","5","I loved them all for every diverse element brought into the film."
"3580","tt0101811","446","6","Italy has to be one of the most romantic places to form a story such as this, everything about this film works."
"3581","tt0101811","446","7","I love it :"
"3582","tt0101811","447","1","This is one of the best movies."
"3583","tt0101811","447","2","It is one of my favorites."
"3584","tt0101811","447","3","A movie with good acting."
"3585","tt0101811","447","4","The story is very sensitive and touching."
"3586","tt0101811","447","5","Good camera work also."
"3587","tt0101811","447","6","The names of the actresses and actors are not at the top of the American Star list."
"3588","tt0101811","447","7","However, they give equal or better performances than the top of the list."
"3589","tt0101811","447","8","It is such a pleasure to see a movie about true love, romance, friendship without having to endure watching someone having to kick box their way to save the world."
"3590","tt0101811","447","9","If you don't like this movie then you have no heart or feelings."
